Location,Name,Frequency,Duplex,Offset,Tone,rToneFreq,cToneFreq,DtcsCode,DtcsPolarity,RxDtcsCode,CrossMode,Mode,TStep,Skip,Power,Comment,URCALL,RPT1CALL,RPT2CALL,DVCODE
90,,451.500000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,,10W,,,,,
91,,458.787500,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,12.50,,10W,,,,,
92,,461.900000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,,10W,,,,,
93,,463.225000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,,10W,,,,,
94,,463.375000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,,10W,,,,,
95,,463.825000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,,10W,,,,,
96,,114.490000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,,10W,,,,,
97,,145.200000,-,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,,10W,,,,,
98,,145.825000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,,10W,,,,,
99,,437.550000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,,10W,,,,,
100,,145.990000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,,10W,,,,,
101,,437.800000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,,10W,,,,,
102,,146.790000,-,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,,10W,,,,,
103,,442.400000,+,5.000000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,,10W,,,,,
104,,127.300000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,,10W,,,,,
105,,45.360000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,,10W,,,,,
106,,45.400000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,,10W,,,,,
